sourceTaxonId	sourceTaxonName	sourceTaxonSex	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceCitation
EOL:1048742	Phaethornis eurynome		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1122451	Costus spiralis	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1122451	Costus spiralis	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:414789	Dahlstedtia pinnata	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1118083	Heliconia angusta	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1294409	Heliconia spathocricinata	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048797	Thalurania glaucopis		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1294409	Heliconia spathocricinata	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1118036	Heliconia velloziana	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5634801	Justicia carnea	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048781	Stephanoxis lalandi		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:6922662	Justicia rizzini	GEONAMES:6322210	Cunha	-23.166667	-44.916667			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048742	Phaethornis eurynome		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5131117	Lobelia fistulosa	GEONAMES:6322210	Cunha	-23.166667	-44.916667			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048807	Leucochloris albicollis		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5131117	Lobelia fistulosa	GEONAMES:6322210	Cunha	-23.166667	-44.916667			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048742	Phaethornis eurynome		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1109052	Manettia cordifolia	GEONAMES:6322210	Cunha	-23.166667	-44.916667			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048742	Phaethornis eurynome		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1109102	Manettia gracilis	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048742	Phaethornis eurynome		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:6273062	Mutisia capanulata	GEONAMES:6322210	Cunha	-23.166667	-44.916667			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048807	Leucochloris albicollis		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:6273062	Mutisia capanulata	GEONAMES:6322210	Cunha	-23.166667	-44.916667			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048753	Phaethornis ruber		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5648896	Nematanthus fissus	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048797	Thalurania glaucopis		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5648896	Nematanthus fissus	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5648897	Nematanthus fluminensis	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5648899	Nematanthus fritschii	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048807	Leucochloris albicollis		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5648899	Nematanthus sericeus	GEONAMES:6322210	Cunha	-23.166667	-44.916667			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:229093	Neoregelia johannis	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048742	Phaethornis eurynome		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:229184	Nidularium angustibracteatum	GEONAMES:6322210	Cunha	-23.166667	-44.916667			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:229205	Nidularium innocentii	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:229217	Nidularium procerum	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048753	Phaethornis ruber		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1103684	Psychotria nuda	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1103684	Psychotria nuda	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048797	Thalurania glaucopis		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1103684	Psychotria nuda	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048753	Phaethornis ruber		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1098369	Psychotria pubigera	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048797	Thalurania glaucopis		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1098369	Psychotria pubigera	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048742	Phaethornis eurynome		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:578226	Pyrostegia venusta	GEONAMES:6322210	Cunha	-23.166667	-44.916667			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048807	Leucochloris albicollis		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:578226	Pyrostegia venusta	GEONAMES:6322210	Cunha	-23.166667	-44.916667			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048831	Clytolaema rubricauda		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:578226	Pyrostegia venusta	GEONAMES:6322210	Cunha	-23.166667	-44.916667			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:248173	Quesnelia arvensis	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048797	Thalurania glaucopis		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:248173	Quesnelia arvensis	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:248179	Quesnelia humilis	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048742	Phaethornis eurynome		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:6342762	Salvia balaustina	GEONAMES:6322210	Cunha	-23.166667	-44.916667			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048742	Phaethornis eurynome		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5184922	Schlumbergera opuntioides	GEONAMES:3467684	Campos do Jordao	-22.733333	-45.583333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of		Canistrum terminalis	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048807	Leucochloris albicollis		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5646686	Sinningia allagophyla	GEONAMES:3467684	Campos do Jordao	-22.733333	-45.583333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048742	Phaethornis eurynome		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5650108	Sinningia cooperi	GEONAMES:6322210	Cunha	-23.166667	-44.916667			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048807	Leucochloris albicollis		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5407241	Spirotheca passifloroides	GEONAMES:6322210	Cunha	-23.166667	-44.916667			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048831	Clytolaema rubricauda		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5407241	Spirotheca passifloroides	GEONAMES:6322210	Cunha	-23.166667	-44.916667			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048753	Phaethornis ruber		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:345943	Tillandsia gardneri	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048742	Phaethornis eurynome		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5679914	Velloziella dracocephaloides	GEONAMES:3467684	Campos do Jordao	-22.733333	-45.583333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:558657	Vriesea incurvata	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048742	Phaethornis eurynome		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:835231	Vriesea morreniana	GEONAMES:6322210	Cunha	-23.166667	-44.916667			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:844321	Vriesea philippocoburgii	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048753	Phaethornis ruber		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:860415	Vriesea rodigasiana	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048761	Ramphodon naevius		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:860925	Vriesea scalaris	GEONAMES:3467081	Caraguatatuba	-23.583333	-45.333333			Buzato S, Sazima M, Sazima I (2000) Hummingbird-pollinated floras at three Atlantic forest sites. Biotropica 32: 824-841. 
EOL:1048671	Amazilia lactea		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:641106	Calliandra mucugeana	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048671	Amazilia lactea		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of		Cuphea ericoides var pithyusa	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048671	Amazilia lactea		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:33495876	Hohenbergia ramageana	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048671	Amazilia lactea		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5343875	Prepusa montana	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048671	Amazilia lactea		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5389629	Stachytarpheta crassifolia	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1065079	Augastes lumachella		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5389629	Stachytarpheta crassifolia	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1065079	Augastes lumachella		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5419682	Walteria cinerescens	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048705	Calliphlox amethystina		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:641106	Calliandra mucugeana	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048705	Calliphlox amethystina		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:417348	Calliandra viscidula	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048705	Calliphlox amethystina		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of		Cuphea ericoides var pithyusa	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048705	Calliphlox amethystina		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:33495876	Hohenbergia ramageana	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048705	Calliphlox amethystina		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:46243173	Humiria balsamifera	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048705	Calliphlox amethystina		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5497769	Vochysia pyramidalis	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048716	Chlorostilbon lucidus		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1127267	Aechmea bromeliifolia	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048716	Chlorostilbon lucidus		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:580919	Aniseia nitens	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048716	Chlorostilbon lucidus		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5331108	Blepharodon nitidun	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048716	Chlorostilbon lucidus		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:641106	Calliandra mucugeana	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048716	Chlorostilbon lucidus		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:417348	Calliandra viscidula	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048716	Chlorostilbon lucidus		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:640213	Camptosema coriaceum	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048716	Chlorostilbon lucidus		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1090654	Cattleya elongata	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048716	Chlorostilbon lucidus		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5709721	Clusia melchiorii	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048716	Chlorostilbon lucidus		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of		Cuphea ericoides var pithyusa	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048716	Chlorostilbon lucidus		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5337202	Ditassa retusa	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048716	Chlorostilbon lucidus		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of		Gaylussacia virgata var bahiensis	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048716	Chlorostilbon lucidus		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:33495876	Hohenbergia ramageana	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048716	Chlorostilbon lucidus		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:46243173	Humiria balsamifera	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
EOL:1048716	Chlorostilbon lucidus		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:5638304	Jacaranda irwinii	GEONAMES:9782057	Parque Municipal de Mucuge, Chapada Diamantina, Bahia	-12.983333	-41.333333	2003-03/2004-01		Machado CG, Coelho AG, Santana CS, Rodrigues M (2007) Beija-flores e seus recursos florais em uma area de campo rupestre da Chapada Diamantina, Bahia. Rev Bras Orn 15: 267-279.  
